biological_family,spore_size_um,spore_shape,wall_type,ornamentation,gene_ITS,genetic_cluster,gc_content,habitat_type,elevation_m,mean_temp_c,pH,conductividad_ds_m,nitrogeno_total_pct,textura_Arcillosa,textura_Arenosa,textura_Franca,textura_Limosa
Agaricaceae,91.45,2,0,2,1.0,2,53.25,3,3160.0,8.6,-1.0471168900652594,-0.2073695410556062,-0.0110891713434647,0.0,0.0,0.0,1.0
Agaricaceae,90.9,1,0,0,1.0,2,47.92,0,2876.0,10.2,-0.2641453782299721,0.912209389950972,0.4835257251760272,0.0,1.0,0.0,0.0
Agaricaceae,51.61,1,2,2,1.0,1,55.39,1,1736.0,16.5,2.5118445273678667,-0.8284189858026515,-0.7035500264707538,0.0,1.0,0.0,0.0
Agaricaceae,84.41,1,2,2,1.0,1,51.87,1,1327.0,18.7,0.9865753484679556,-0.3341143256978603,-0.7035500264707538,0.0,1.0,0.0,0.0
Agaricaceae,158.88,0,1,2,1.0,2,51.57,1,1742.0,16.4,1.759378399110577,0.0376703759194184,-1.0398881561040088,0.0,0.0,0.0,1.0
Agaricaceae,83.01,1,2,2,1.0,0,47.7,0,2881.0,10.2,0.3662992157153246,-0.4460722187985181,-0.7233346223315335,0.0,0.0,1.0,0.0
Agaricaceae,223.46,1,1,1,1.0,1,49.11,3,3910.0,4.5,1.2306184170919414,2.5598915903002752,0.3846027458721287,0.0,1.0,0.0,0.0
Agaricaceae,70.68,1,2,2,1.0,0,43.75,0,2740.0,10.9,0.834048430577964,-0.8284189858026515,-0.9805343685216696,1.0,0.0,0.0,0.0
Agaricaceae,236.33,0,1,2,1.0,2,44.2,1,1841.0,15.9,1.1899445723212771,-0.4228356749474383,1.452970922354232,0.0,1.0,0.0,0.0
Agaricaceae,58.37,1,2,2,0.0,2,45.47,0,2182.0,14.0,-0.6403784423586161,-0.7840583111778625,-0.9805343685216696,1.0,0.0,0.0,0.0
Agaricaceae,291.75,0,1,2,1.0,2,49.7,2,4032.0,3.8,0.7730376634219679,-0.5073321980422744,-0.2682889175336009,0.0,0.0,1.0,0.0
Agaricaceae,91.78,1,0,2,1.0,2,47.13,0,2797.0,10.6,0.4374784440639874,-0.8284189858026515,0.8990022382524004,1.0,0.0,0.0,0.0
Agaricaceae,109.71,1,0,0,0.0,2,47.31,3,3402.0,7.3,0.1629299918620038,3.39006992970704,0.4835257251760272,0.0,1.0,0.0,0.0
Agaricaceae,54.65,1,2,2,1.0,2,45.02,0,2749.0,10.9,-1.077622273643258,-0.8072948550289425,-1.316872498154924,1.0,0.0,0.0,0.0
Agaricaceae,138.41,1,0,2,1.0,2,49.53,3,3702.0,5.6,0.3764676769079913,1.1593617200033672,-0.32764270511594,0.0,1.0,0.0,0.0
Agaricaceae,55.94,1,2,2,1.0,2,46.09,3,3244.0,8.2,-0.2539769170373054,-0.4017115441737293,-1.079457347825568,0.0,0.0,1.0,0.0
Agaricaceae,88.24,1,2,2,1.0,2,50.94,3,3845.0,4.9,-0.8945899721752679,-0.2179316064424607,-0.0506583630650241,0.0,1.0,0.0,0.0
Agaricaceae,269.08,1,1,1,1.0,2,49.64,0,2406.0,12.8,-1.138633040799254,-0.3489012172394566,-0.3672118968374994,0.0,1.0,0.0,0.0
Agaricaceae,71.35,1,0,2,1.0,2,46.59,1,1585.0,17.3,-0.8234107438266061,-0.5453556334349506,-1.3366570940157037,0.0,1.0,0.0,0.0
Agaricaceae,231.2,1,1,1,0.0,3,51.58,3,3493.0,6.8,-0.0099338484133202,-0.8178569204157969,-0.5650578554452959,1.0,0.0,0.0,0.0
Agaricaceae,61.41,1,2,2,1.0,0,47.87,1,1941.0,15.3,0.884890736541295,1.402289223901021,-0.4661348761413979,0.0,0.0,0.0,1.0
Agaricaceae,200.3,0,1,1,1.0,2,48.54,3,3111.0,8.9,0.4883207500273175,-0.8284189858026515,0.6022333003407054,0.0,0.0,1.0,0.0
Agaricaceae,142.82,1,0,0,1.0,2,46.47,3,3209.0,8.4,0.8747222753486283,-0.4946577195780489,-0.7629038140530929,0.0,0.0,0.0,1.0
Agaricaceae,104.64,1,0,0,0.0,1,48.99,1,1441.0,18.1,0.1425930694766712,-0.1017488871870611,1.908016627152164,0.0,1.0,0.0,0.0
Agaricaceae,105.73,1,0,2,0.0,0,49.79,3,3740.0,5.4,0.5289945947979819,-0.8284189858026515,0.5824487044799257,0.0,0.0,1.0,0.0
Agaricaceae,248.9,1,1,1,1.0,3,43.89,1,1372.0,18.5,0.5798369007613121,3.55483814974197,-1.257518710572585,1.0,0.0,0.0,0.0
Agaricaceae,90.93,1,0,2,0.0,0,49.82,1,1363.0,18.5,0.4374784440639874,0.1876517044127523,-0.5650578554452959,0.0,0.0,1.0,0.0
Agaricaceae,117.85,1,0,2,1.0,0,48.62,1,1664.0,16.8,-1.4233499541939043,-0.6235149172976739,0.6220178962014852,0.0,0.0,0.0,1.0
Agaricaceae,151.43,0,1,1,1.0,2,45.63,1,1696.0,16.7,0.834048430577964,-0.8284189858026515,0.6813716837838242,0.0,0.0,1.0,0.0
Agaricaceae,109.29,1,1,2,1.0,1,52.58,1,1902.0,15.5,0.6103422843393106,-0.4566342841853726,0.2065413831251114,1.0,0.0,0.0,0.0
Agaricaceae,124.17,2,0,3,1.0,1,46.16,1,1382.0,18.4,-1.0572853512579252,-0.6953369619282845,0.2263259789858911,1.0,0.0,0.0,0.0
Agaricaceae,119.12,1,0,2,0.0,2,49.72,0,2931.0,9.9,-1.6165507168545592,1.341029244657265,0.3846027458721287,0.0,0.0,1.0,0.0
Agaricaceae,274.07,1,1,1,1.0,0,45.47,1,1943.0,15.3,0.7120268962659718,-0.492545306500678,0.3054643624290099,0.0,0.0,1.0,0.0
Agaricaceae,94.96,1,1,2,1.0,2,44.01,3,3148.0,8.7,0.4476469052566532,0.1306165513237381,-0.1495813423689226,0.0,1.0,0.0,0.0
Agaricaceae,117.6,1,1,0,1.0,2,46.51,3,3268.0,8.0,0.7425322798439694,-0.8284189858026515,-0.9805343685216696,1.0,0.0,0.0,0.0
Agaricaceae,86.18,1,2,2,1.0,2,50.46,1,1592.0,17.2,1.067923038009284,-0.6552011134582375,-0.4661348761413979,1.0,0.0,0.0,0.0
Agaricaceae,90.6,2,0,0,0.0,2,41.45,0,2320.0,13.2,1.07809149920195,0.1982137697996068,1.6310322851012482,0.0,1.0,0.0,0.0
Agaricaceae,270.9,0,1,1,0.0,0,42.85,1,1914.0,15.5,1.0374176544312856,-0.5559176988218051,-0.3672118968374994,0.0,1.0,0.0,0.0
Agaricaceae,95.6,2,0,2,1.0,0,47.98,1,1958.0,15.2,0.1120876858986727,-0.8284189858026515,-0.1693659382297024,1.0,0.0,0.0,0.0
Agaricaceae,129.05,2,0,0,1.0,3,49.82,1,1975.0,15.1,-0.3861669125419642,0.1116048336274,0.6418024920622648,0.0,0.0,1.0,0.0
Agaricaceae,100.99,2,0,2,0.0,2,43.62,0,2639.0,11.5,0.6103422843393106,-0.7903955504099752,0.4439565334544678,1.0,0.0,0.0,0.0
Agaricaceae,179.47,0,1,2,1.0,2,48.56,3,3696.0,5.7,-0.6302099811659503,-0.6932245488509137,0.364818150011349,0.0,0.0,1.0,0.0
Agaricaceae,108.06,1,0,0,1.0,2,47.35,3,3334.0,7.7,0.091750763513341,-0.8284189858026515,-0.2880735133943806,0.0,0.0,0.0,1.0
Agaricaceae,131.57,2,0,0,1.0,0,47.04,3,3348.0,7.6,1.952579161771232,0.0376703759194184,-0.1891505340904821,0.0,0.0,1.0,0.0
Agaricaceae,244.1,0,1,1,1.0,2,47.08,1,1762.0,16.3,0.3866361381006572,-0.3510136303168276,-1.6729952236489585,1.0,0.0,0.0,0.0
Agaricaceae,109.02,1,0,2,0.0,3,42.65,3,3689.0,5.7,0.4374784440639874,-0.5559176988218051,0.8792176423916207,0.0,1.0,0.0,0.0
Agaricaceae,96.34,1,0,3,1.0,2,45.45,0,2543.0,12.0,-1.199643807955251,0.0714689851573528,-0.4463502802806182,0.0,0.0,0.0,1.0
Agaricaceae,71.02,1,2,2,1.0,2,51.96,3,3385.0,7.4,0.3662992157153246,-0.0341516687111923,0.8396484506700613,0.0,1.0,0.0,0.0
Agaricaceae,110.85,2,0,2,1.0,1,52.94,0,2773.0,10.7,-0.2336399946519737,-0.6108404388334485,0.2263259789858911,0.0,0.0,1.0,0.0
Agaricaceae,279.15,0,1,1,1.0,3,46.79,3,3615.0,6.1,1.566177636449922,-0.8284189858026515,1.0374944092778584,0.0,0.0,0.0,1.0
Agaricaceae,212.7,1,1,1,0.0,0,51.11,0,2446.0,12.5,-0.5081884468539573,1.121338284610691,-0.1100121506473632,0.0,0.0,1.0,0.0
Agaricaceae,112.98,2,0,2,0.0,2,47.91,0,2120.0,14.3,-0.1014499991473148,-0.5031073718875325,-0.4265656844198385,0.0,0.0,0.0,1.0
Agaricaceae,125.01,2,0,2,1.0,2,48.97,3,3576.0,6.3,-0.4878515244686255,-0.3129901949241514,-0.3474273009767197,0.0,0.0,0.0,1.0
Agaricaceae,105.55,2,0,0,1.0,2,47.81,2,4083.0,3.5,0.6103422843393106,-0.5960535472918523,0.3846027458721287,0.0,1.0,0.0,0.0
Agaricaceae,131.59,1,0,0,1.0,0,48.88,0,2813.0,10.5,-0.8437476662119378,-0.8284189858026515,-0.1495813423689226,0.0,1.0,0.0,0.0
Agaricaceae,119.93,1,0,2,1.0,2,50.21,0,2840.0,10.4,0.884890736541295,-0.429172914179551,1.1166327927209772,0.0,1.0,0.0,0.0
Agaricaceae,75.03,1,0,2,0.0,0,52.56,1,1389.0,18.4,0.4273099828713215,2.397235783342716,0.0086954245173149,0.0,1.0,0.0,0.0
Agaricaceae,123.07,2,0,0,1.0,1,54.29,1,1569.0,17.4,-0.2336399946519737,0.7009680822138815,-0.2287197258120415,0.0,1.0,0.0,0.0
Agaricaceae,103.72,2,0,3,1.0,0,47.66,0,2916.0,10.0,-0.091281537954648,-0.7861707242552334,-1.2970879022941444,0.0,0.0,1.0,0.0
Agaricaceae,119.99,1,0,2,1.0,1,41.11,2,4139.0,3.2,-1.2504861139185812,-0.8284189858026515,1.532109305797351,0.0,0.0,0.0,1.0
Agaricaceae,125.18,1,0,0,1.0,2,43.2,1,1722.0,16.5,-0.5285253692392898,-0.1799081710497845,0.7407254713661627,0.0,0.0,1.0,0.0
Agaricaceae,272.7,1,1,2,0.0,2,39.9,3,3520.0,6.6,-1.3521707258452416,-0.6214025042203031,0.7605100672269425,1.0,0.0,0.0,0.0
Agaricaceae,127.59,2,0,0,1.0,2,50.49,0,2135.0,14.3,-0.4980199856612914,-0.0531633864075303,-0.32764270511594,1.0,0.0,0.0,0.0
Agaricaceae,98.27,1,0,0,1.0,2,43.11,3,3430.0,7.1,0.152761530669337,1.7761863385956709,-0.3869964926982791,0.0,0.0,0.0,1.0
Agaricaceae,85.2,1,1,2,1.0,0,41.51,3,3371.0,7.5,-0.0607761543766504,-0.0468261471754177,0.364818150011349,0.0,0.0,1.0,0.0
Agaricaceae,190.88,1,1,1,1.0,2,48.08,2,4037.0,3.8,-0.8945899721752679,0.7749025399218632,-0.1495813423689226,0.0,0.0,1.0,0.0
Agaricaceae,118.48,2,0,2,1.0,1,47.66,3,3203.0,8.4,-1.8504253242858797,-0.7502597019399281,1.0968481968601973,0.0,0.0,0.0,1.0
Agaricaceae,104.28,2,0,3,1.0,2,50.65,1,1238.0,19.2,-1.8402568630932132,-0.0383764948659341,1.195771176164096,0.0,1.0,0.0,0.0
Agaricaceae,100.3,1,0,2,1.0,2,46.87,3,3908.0,4.5,1.7390414767252451,-0.7713838327136371,1.1562019844425364,0.0,0.0,1.0,0.0
Agaricaceae,103.66,2,0,0,1.0,3,50.15,3,3485.0,6.8,0.7933745858072996,0.2362372051922831,0.9979252175562988,1.0,0.0,0.0,0.0
Agaricaceae,199.4,1,1,2,1.0,0,49.47,1,1846.0,15.8,0.45781536644932,0.6037970806548202,-0.4067810885590588,0.0,1.0,0.0,0.0
Agaricaceae,95.1,2,0,0,1.0,2,51.02,0,2959.0,9.7,-1.992783780983204,-0.5115570241970161,-0.2089351299512618,0.0,1.0,0.0,0.0
Agaricaceae,84.88,1,2,2,1.0,2,46.97,3,3450.0,7.0,-0.3149876841933023,-0.8136320942610552,-0.8024730057746523,0.0,1.0,0.0,0.0
Agaricaceae,94.31,1,0,0,1.0,2,51.83,1,1455.0,18.0,0.834048430577964,-0.8284189858026515,-0.4859194720021776,0.0,0.0,0.0,1.0
Agaricaceae,178.26,0,1,1,1.0,2,43.34,1,1861.0,15.8,-1.4640237989645686,3.744955326705352,1.1759865803033165,0.0,1.0,0.0,0.0
Agaricaceae,110.3,1,0,0,1.0,2,48.47,1,1434.0,18.1,-0.0811130767619821,-0.8284189858026515,-1.316872498154924,0.0,1.0,0.0,0.0
Agaricaceae,94.29,2,0,3,1.0,2,44.83,1,1482.0,17.8,-0.3048192230006356,-0.3784750003226493,0.364818150011349,0.0,1.0,0.0,0.0
Agaricaceae,79.36,1,2,2,1.0,1,45.62,0,2686.0,11.2,-0.274313839422638,0.0123214189909675,1.3540479430503336,1.0,0.0,0.0,0.0
Agaricaceae,117.07,2,0,3,1.0,2,48.99,1,1287.0,18.9,1.9017368558079024,-0.8178569204157969,0.2065413831251114,0.0,0.0,1.0,0.0
Agaricaceae,119.1,2,0,2,0.0,2,52.19,0,2267.0,13.5,1.627188403605919,-0.2897536510730714,-1.8114873946744163,0.0,1.0,0.0,0.0
Agaricaceae,61.43,1,2,2,1.0,2,47.11,0,2576.0,11.8,1.4746614857159277,-0.8284189858026515,-0.2485043216728212,0.0,0.0,0.0,1.0
Agaricaceae,51.21,1,2,2,0.0,2,48.42,3,3943.0,4.3,-1.2199807303405827,0.3080592498228939,-0.0902275547865835,0.0,0.0,1.0,0.0
Agaricaceae,240.2,1,1,1,1.0,1,43.91,1,1714.0,16.6,0.1934353754400014,-0.3066529556920387,0.503310321036807,1.0,0.0,0.0,0.0
Agaricaceae,138.0,1,0,0,1.0,2,49.25,0,2253.0,13.6,-0.5895361363952859,-0.5559176988218051,1.4727555182150118,1.0,0.0,0.0,0.0
Agaricaceae,186.24,0,1,2,1.0,2,48.84,0,2504.0,12.2,0.1934353754400014,0.4094550775366972,0.859433046530841,1.0,0.0,0.0,0.0
Agaricaceae,93.55,1,0,3,1.0,2,42.86,1,1561.0,17.4,-0.7623999766706091,-0.1207606048833992,1.1759865803033165,0.0,0.0,1.0,0.0
Agaricaceae,168.97,0,1,1,0.0,2,47.36,1,1648.0,16.9,0.45781536644932,-0.5094446111196452,0.364818150011349,0.0,1.0,0.0,0.0
Agaricaceae,101.85,1,0,0,1.0,0,48.65,0,2706.0,11.1,0.6611845903026408,-0.8284189858026515,-0.4463502802806182,1.0,0.0,0.0,0.0
Agaricaceae,128.54,1,0,0,1.0,2,50.17,0,2073.0,14.6,-0.8844215109826021,-0.4693087626495981,0.5824487044799257,0.0,0.0,1.0,0.0
Agaricaceae,80.72,1,0,3,1.0,2,48.43,3,3549.0,6.5,1.2204499558992756,-0.8284189858026515,-0.624411643027635,0.0,1.0,0.0,0.0
Agaricaceae,82.42,1,2,2,1.0,1,40.7,0,2122.0,14.3,-2.1554791600658616,0.3228461413644902,0.6022333003407054,0.0,0.0,0.0,1.0
Agaricaceae,134.66,2,0,0,1.0,2,47.6,3,3359.0,7.5,-0.0607761543766504,-0.8284189858026515,-1.692779819509738,0.0,0.0,1.0,0.0
Agaricaceae,138.86,1,1,0,0.0,2,50.73,0,2616.0,11.6,-0.9861061229092634,-0.7925079634873461,-0.0110891713434647,0.0,1.0,0.0,0.0
Agaricaceae,202.14,0,1,2,1.0,2,45.75,3,3456.0,7.0,-2.5723860689651707,-0.6319645696071575,1.2353403678856554,0.0,0.0,1.0,0.0
Agaricaceae,118.87,1,0,0,1.0,0,46.41,3,3197.0,8.4,-0.5386938304319557,0.1327289644011091,2.2245701609246398,0.0,0.0,1.0,0.0
Agaricaceae,299.76,0,1,1,1.0,2,44.71,0,2324.0,13.2,0.7527007410366353,1.4128512892878755,-0.9211805809393304,0.0,1.0,0.0,0.0
Agaricaceae,107.74,1,1,2,1.0,2,46.25,1,1897.0,15.6,0.1934353754400014,-0.5052197849649034,1.2155557720248755,0.0,0.0,0.0,1.0
Agaricaceae,122.59,1,0,3,1.0,2,52.88,3,3379.0,7.4,0.4883207500273175,-0.7418100496304444,-0.6837654306099741,1.0,0.0,0.0,0.0
Agaricaceae,232.0,1,1,1,1.0,1,50.81,0,2243.0,13.7,1.7187045543399135,0.4010054252272136,0.3054643624290099,0.0,0.0,1.0,0.0
Agaricaceae,121.63,2,0,2,0.0,0,50.93,0,2213.0,13.8,-0.0811130767619821,1.0452914138253386,0.2461105748466708,0.0,0.0,1.0,0.0
Agaricaceae,78.79,1,2,2,0.0,2,48.18,3,3652.0,5.9,-1.1793068855699185,-0.4270605011021801,-1.1190265395471275,1.0,0.0,0.0,0.0
Agaricaceae,106.46,1,1,2,1.0,2,46.04,3,3449.0,7.0,-0.4878515244686255,1.404401636978392,-0.0308737672042444,0.0,0.0,1.0,0.0
Agaricaceae,103.67,2,0,2,0.0,2,48.41,1,1725.0,16.5,0.0714138411280083,-0.8284189858026515,-1.1783803271294662,1.0,0.0,0.0,0.0
Agaricaceae,98.23,2,0,0,0.0,2,45.02,0,2278.0,13.5,0.7323638186513036,-0.6129528519108194,0.3450335541505693,0.0,0.0,1.0,0.0
Agaricaceae,127.86,1,1,2,1.0,1,48.34,3,3138.0,8.7,1.5763460976425878,-0.6319645696071575,2.442200715393216,1.0,0.0,0.0,0.0
Agaricaceae,206.05,0,1,2,1.0,2,46.16,3,3458.0,7.0,0.9459015036972912,0.7284294522197033,-0.7035500264707538,1.0,0.0,0.0,0.0
Agaricaceae,242.13,1,1,1,0.0,0,47.41,1,1605.0,17.2,0.8645538141559624,0.4348040344651478,-0.129796746508143,1.0,0.0,0.0,0.0
Agaricaceae,108.9,2,0,2,1.0,0,40.08,0,2340.0,13.1,-0.5081884468539573,-0.0130275379374832,-1.6729952236489585,0.0,0.0,1.0,0.0
Agaricaceae,97.79,1,1,2,0.0,0,46.88,1,1631.0,17.0,-1.199643807955251,-0.6974493750056554,-0.4859194720021776,0.0,0.0,0.0,1.0
Agaricaceae,131.34,2,1,0,1.0,0,53.32,0,2336.0,13.2,1.7492099379179111,-0.1292102571928828,0.2658951707074505,0.0,1.0,0.0,0.0
Agaricaceae,100.29,1,0,3,1.0,2,42.8,1,1675.0,16.8,-0.274313839422638,2.492294371824406,-0.4463502802806182,1.0,0.0,0.0,0.0
Agaricaceae,243.12,0,1,1,0.0,2,46.95,0,2526.0,12.1,-1.158969963184587,-0.8284189858026515,-0.6441962388884147,0.0,0.0,1.0,0.0
Agaricaceae,108.15,1,0,0,1.0,2,52.43,0,2170.0,14.1,-0.8640845885972704,1.8902566447736997,0.3054643624290099,0.0,0.0,0.0,1.0
Agaricaceae,170.09,0,1,1,1.0,1,42.3,3,3036.0,9.3,-1.1081276572212555,-0.3446763910847149,1.4925401140757917,1.0,0.0,0.0,0.0
Agaricaceae,112.47,1,0,3,1.0,0,48.03,1,1397.0,18.3,0.3256253709446602,0.4136799036914388,-0.1693659382297024,1.0,0.0,0.0,0.0
Agaricaceae,111.98,2,0,2,0.0,0,44.85,1,1598.0,17.2,-1.4233499541939043,-0.7270231580888481,-1.455364669180382,1.0,0.0,0.0,0.0
Agaricaceae,103.94,1,0,0,1.0,0,48.27,3,3325.0,7.7,1.2509553394772732,-0.4735335888043399,-0.2089351299512618,0.0,1.0,0.0,0.0
Agaricaceae,107.05,1,0,0,1.0,2,47.12,3,3371.0,7.5,-0.8945899721752679,0.1961013567222359,0.0284800203780946,0.0,1.0,0.0,0.0
Agaricaceae,66.65,1,2,2,1.0,2,53.78,1,1699.0,16.7,0.2646146037886642,-0.5770418295955142,-1.633426031927399,0.0,0.0,1.0,0.0
Agaricaceae,97.45,2,0,2,1.0,2,48.35,1,1337.0,18.6,-1.0064430452945952,-0.8284189858026515,1.3342633471895538,1.0,0.0,0.0,0.0
Agaricaceae,126.7,2,0,2,1.0,1,48.98,3,3297.0,7.9,-0.152292305110645,-0.1862454102818971,2.442200715393216,1.0,0.0,0.0,0.0
Agaricaceae,83.33,1,0,0,1.0,0,49.02,0,2842.0,10.4,1.5153353304865909,-0.8284189858026515,-0.2682889175336009,0.0,0.0,0.0,1.0
Agaricaceae,73.11,1,2,2,0.0,3,49.19,3,3085.0,9.0,0.5798369007613121,-0.5580301118991761,-0.3869964926982791,0.0,0.0,1.0,0.0
Agaricaceae,50.96,1,2,2,1.0,2,48.23,3,3100.0,9.0,0.0510769187426766,2.2155682586888186,-0.9805343685216696,0.0,0.0,1.0,0.0
Agaricaceae,115.45,2,0,2,1.0,2,42.23,0,2572.0,11.9,-0.4471776796979612,-0.8284189858026515,-2.4050252704978066,1.0,0.0,0.0,0.0
Agaricaceae,70.09,1,2,2,1.0,2,52.75,3,3156.0,8.6,1.8915683946152368,0.4179047298461806,-1.633426031927399,0.0,0.0,1.0,0.0
Agaricaceae,121.58,2,0,3,1.0,2,43.18,3,3296.0,7.9,-1.3928445706159058,-0.8284189858026515,0.7605100672269425,0.0,1.0,0.0,0.0
Agaricaceae,96.92,1,0,2,0.0,2,48.01,1,1837.0,15.9,1.322134567825936,-0.8284189858026515,0.166972191403552,1.0,0.0,0.0,0.0
Agaricaceae,80.14,1,1,2,1.0,2,46.58,1,1885.0,15.6,-0.4980199856612914,-0.8284189858026515,-1.7323490112312974,0.0,0.0,0.0,1.0
Agaricaceae,273.4,0,1,2,1.0,2,45.9,0,2819.0,10.5,-1.931773013827208,-0.3826998264773911,0.2263259789858911,1.0,0.0,0.0,0.0
Agaricaceae,227.16,0,1,2,1.0,2,55.67,0,2887.0,10.1,-0.4268407573126286,-0.0742875171812393,0.0482646162388743,1.0,0.0,0.0,0.0
Agaricaceae,94.46,1,0,0,1.0,2,45.35,2,4173.0,3.0,0.0002346127793464,0.1073800074726582,-1.099241943686348,0.0,1.0,0.0,0.0
Agaricaceae,69.52,1,2,2,0.0,2,50.74,0,2075.0,14.6,-0.701389209514613,0.1918765305674941,1.1364173885817568,0.0,1.0,0.0,0.0
Agaricaceae,282.33,0,1,1,1.0,3,50.43,0,2105.0,14.4,-0.6302099811659503,-0.5157818503517579,-1.1981649229902458,1.0,0.0,0.0,0.0
Agaricaceae,97.76,2,0,2,1.0,1,44.8,1,1404.0,18.3,-2.114805315295197,-0.0045778856279996,1.452970922354232,1.0,0.0,0.0,0.0
Agaricaceae,79.44,1,2,2,1.0,2,48.15,0,2451.0,12.5,-1.4233499541939043,-0.300315716459926,-1.257518710572585,0.0,1.0,0.0,0.0
Agaricaceae,103.46,1,0,2,1.0,2,49.18,3,3843.0,4.9,-0.8234107438266061,-0.6256273303750448,-0.3869964926982791,0.0,0.0,1.0,0.0
Agaricaceae,227.53,1,1,1,1.0,0,47.42,3,3497.0,6.8,1.728873015532579,-0.6108404388334485,0.364818150011349,0.0,0.0,1.0,0.0
Agaricaceae,75.34,1,0,3,1.0,0,45.17,0,2074.0,14.6,-0.9047584333679348,-0.8284189858026515,0.5626641086191461,0.0,0.0,0.0,1.0
Agaricaceae,119.39,2,0,0,1.0,1,49.09,3,3443.0,7.1,0.1730984530546696,0.6777315383628016,-0.4265656844198385,0.0,0.0,0.0,1.0
Agaricaceae,150.04,0,1,1,1.0,2,49.85,0,2371.0,13.0,-1.5657084108912291,2.0191138424933244,0.4043873417329084,0.0,0.0,1.0,0.0
Agaricaceae,106.41,1,0,0,1.0,1,45.53,0,2695.0,11.2,0.2951199873666627,-0.3298894995431185,1.512324709936571,0.0,0.0,1.0,0.0
